sector,symbol,effective_from,available_from,effective_to,weight,source
XLV,STE,2021-03-31,2021-05-28,2099-12-31,.371905188566,SEC-NPORT-2021q2
XLV,STE,2021-06-30,2021-08-27,2099-12-31,.42680848089,SEC-NPORT-2021q3
XLV,STE,2021-09-30,2021-11-26,2099-12-31,.420224220411,SEC-NPORT-2021q4
XLV,STE,2021-12-31,2022-02-25,2099-12-31,.452391594164,SEC-NPORT-2022q1
XLV,STE,2022-03-31,2022-05-27,2099-12-31,.463168426524,SEC-NPORT-2022q2
XLV,STE,2022-06-30,2022-08-26,2099-12-31,.425236780324,SEC-NPORT-2022q3
XLV,STE,2022-09-30,2022-11-28,2099-12-31,.364598986442,SEC-NPORT-2022q4
XLV,STE,2022-12-31,2023-02-28,2099-12-31,.362368153473,SEC-NPORT-2023q1
XLV,STE,2023-03-31,2023-05-30,2099-12-31,.38885782925,SEC-NPORT-2023q2
XLV,STE,2023-06-30,2023-08-28,2099-12-31,.446200581564,SEC-NPORT-2023q3
XLV,STE,2023-09-30,2023-11-27,2099-12-31,.45019266686,SEC-NPORT-2023q4
XLV,SYK,2019-09-30,2019-11-18,2099-12-31,2.054284874891,SEC-NPORT-2019q4
XLV,SYK,2019-12-31,2020-02-28,2099-12-31,1.772331325395,SEC-NPORT-2020q1
XLV,SYK,2020-03-31,2020-06-01,2099-12-31,1.622499195269,SEC-NPORT-2020q2
XLV,SYK,2020-06-30,2020-08-27,2099-12-31,1.545527848553,SEC-NPORT-2020q3
XLV,SYK,2020-09-30,2020-11-19,2099-12-31,1.714618651905,SEC-NPORT-2020q4
XLV,SYK,2020-12-31,2021-02-26,2099-12-31,1.876775517539,SEC-NPORT-2021q1
XLV,SYK,2021-03-31,2021-05-28,2099-12-31,1.821082667945,SEC-NPORT-2021q2
XLV,SYK,2021-06-30,2021-08-27,2099-12-31,1.801294676772,SEC-NPORT-2021q3
XLV,SYK,2021-09-30,2021-11-26,2099-12-31,1.824957459593,SEC-NPORT-2021q4
XLV,SYK,2021-12-31,2022-02-25,2099-12-31,1.674085690635,SEC-NPORT-2022q1
XLV,SYK,2022-03-31,2022-05-27,2099-12-31,1.719330253012,SEC-NPORT-2022q2
XLV,SYK,2022-06-30,2022-08-26,2099-12-31,1.383325691755,SEC-NPORT-2022q3
XLV,SYK,2022-09-30,2022-11-28,2099-12-31,1.496178842224,SEC-NPORT-2022q4
XLV,SYK,2022-12-31,2023-02-28,2099-12-31,1.618416512042,SEC-NPORT-2023q1
XLV,SYK,2023-03-31,2023-05-30,2099-12-31,1.970870307876,SEC-NPORT-2023q2
XLV,SYK,2023-06-30,2023-08-28,2099-12-31,2.064076320687,SEC-NPORT-2023q3
XLV,SYK,2023-09-30,2023-11-27,2099-12-31,1.921786713059,SEC-NPORT-2023q4
XLV,TECH,2021-09-30,2021-11-26,2099-12-31,.388106908199,SEC-NPORT-2021q4
XLV,TECH,2021-12-31,2022-02-25,2099-12-31,.374493462914,SEC-NPORT-2022q1
XLV,TECH,2022-03-31,2022-05-27,2099-12-31,.326051067235,SEC-NPORT-2022q2
XLV,TECH,2022-06-30,2022-08-26,2099-12-31,.280611761981,SEC-NPORT-2022q3
XLV,TECH,2022-09-30,2022-11-28,2099-12-31,.244016785402,SEC-NPORT-2022q4
XLV,TECH,2022-12-31,2023-02-28,2099-12-31,.255695730093,SEC-NPORT-2023q1
XLV,TECH,2023-03-31,2023-05-30,2099-12-31,.239166262506,SEC-NPORT-2023q2
XLV,TECH,2023-06-30,2023-08-28,2099-12-31,.257837320936,SEC-NPORT-2023q3
XLV,TECH,2023-09-30,2023-11-27,2099-12-31,.224089589837,SEC-NPORT-2023q4
XLV,TFX,2019-09-30,2019-11-18,2099-12-31,.464804171764,SEC-NPORT-2019q4
XLV,TFX,2019-12-31,2020-02-28,2099-12-31,.458046988791,SEC-NPORT-2020q1
XLV,TFX,2020-03-31,2020-06-01,2099-12-31,.410403690848,SEC-NPORT-2020q2
XLV,TFX,2020-06-30,2020-08-27,2099-12-31,.448691772677,SEC-NPORT-2020q3
XLV,TFX,2020-09-30,2020-11-19,2099-12-31,.399671036089,SEC-NPORT-2020q4
XLV,TFX,2020-12-31,2021-02-26,2099-12-31,.449549135371,SEC-NPORT-2021q1
XLV,TFX,2021-03-31,2021-05-28,2099-12-31,.44299736994,SEC-NPORT-2021q2
XLV,TFX,2021-06-30,2021-08-27,2099-12-31,.397578258608,SEC-NPORT-2021q3
XLV,TFX,2021-09-30,2021-11-26,2099-12-31,.364936596632,SEC-NPORT-2021q4
XLV,TFX,2021-12-31,2022-02-25,2099-12-31,.28773809888,SEC-NPORT-2022q1
XLV,TFX,2022-03-31,2022-05-27,2099-12-31,.31834906243,SEC-NPORT-2022q2
XLV,TFX,2022-06-30,2022-08-26,2099-12-31,.237322445762,SEC-NPORT-2022q3
XLV,TFX,2022-09-30,2022-11-28,2099-12-31,.206930757265,SEC-NPORT-2022q4
XLV,TFX,2022-12-31,2023-02-28,2099-12-31,.230153551982,SEC-NPORT-2023q1
XLV,TFX,2023-03-31,2023-05-30,2099-12-31,.24381048836,SEC-NPORT-2023q2
XLV,TFX,2023-06-30,2023-08-28,2099-12-31,.227187944259,SEC-NPORT-2023q3
XLV,TFX,2023-09-30,2023-11-27,2099-12-31,.192074569476,SEC-NPORT-2023q4
XLV,TMO,2019-09-30,2019-11-18,2099-12-31,3.452782347213,SEC-NPORT-2019q4
XLV,TMO,2019-12-31,2020-02-28,2099-12-31,3.423176297807,SEC-NPORT-2020q1
XLV,TMO,2020-03-31,2020-06-01,2099-12-31,3.441840924742,SEC-NPORT-2020q2
XLV,TMO,2020-06-30,2020-08-27,2099-12-31,3.809191699623,SEC-NPORT-2020q3
XLV,TMO,2020-09-30,2020-11-19,2099-12-31,4.399419953847,SEC-NPORT-2020q4
XLV,TMO,2020-12-31,2021-02-26,2099-12-31,4.324531303066,SEC-NPORT-2021q1
XLV,TMO,2021-03-31,2021-05-28,2099-12-31,4.105328789537,SEC-NPORT-2021q2
XLV,TMO,2021-06-30,2021-08-27,2099-12-31,4.198062354672,SEC-NPORT-2021q3
XLV,TMO,2021-09-30,2021-11-26,2099-12-31,4.634544381697,SEC-NPORT-2021q4
XLV,TMO,2021-12-31,2022-02-25,2099-12-31,4.896381318097,SEC-NPORT-2022q1
XLV,TMO,2022-03-31,2022-05-27,2099-12-31,4.45806082838,SEC-NPORT-2022q2
XLV,TMO,2022-06-30,2022-08-26,2099-12-31,4.39412005082,SEC-NPORT-2022q3
XLV,TMO,2022-09-30,2022-11-28,2099-12-31,4.359570040177,SEC-NPORT-2022q4
XLV,TMO,2022-12-31,2023-02-28,2099-12-31,4.244852600093,SEC-NPORT-2023q1
XLV,TMO,2023-03-31,2023-05-30,2099-12-31,4.628732726999,SEC-NPORT-2023q2
XLV,TMO,2023-06-30,2023-08-28,2099-12-31,4.030124130502,SEC-NPORT-2023q3
XLV,TMO,2023-09-30,2023-11-27,2099-12-31,4.064062683578,SEC-NPORT-2023q4
XLV,UHS,2019-09-30,2019-11-18,2099-12-31,.357659637676,SEC-NPORT-2019q4
XLV,UHS,2019-12-31,2020-02-28,2099-12-31,.302826663488,SEC-NPORT-2020q1
XLV,UHS,2020-03-31,2020-06-01,2099-12-31,.24065368177,SEC-NPORT-2020q2
XLV,UHS,2020-06-30,2020-08-27,2099-12-31,.192052642735,SEC-NPORT-2020q3
XLV,UHS,2020-09-30,2020-11-19,2099-12-31,.209919707847,SEC-NPORT-2020q4
XLV,UHS,2020-12-31,2021-02-26,2099-12-31,.250698179584,SEC-NPORT-2021q1
XLV,UHS,2021-03-31,2021-05-28,2099-12-31,.23734231277,SEC-NPORT-2021q2
XLV,UHS,2021-06-30,2021-08-27,2099-12-31,.242295028197,SEC-NPORT-2021q3
XLV,UHS,2021-09-30,2021-11-26,2099-12-31,.216479595688,SEC-NPORT-2021q4
XLV,UHS,2021-12-31,2022-02-25,2099-12-31,.176679239244,SEC-NPORT-2022q1
XLV,UHS,2022-03-31,2022-05-27,2099-12-31,.20299606583,SEC-NPORT-2022q2
XLV,UHS,2022-06-30,2022-08-26,2099-12-31,.139687698199,SEC-NPORT-2022q3
XLV,UHS,2022-09-30,2022-11-28,2099-12-31,.127145278327,SEC-NPORT-2022q4
XLV,UHS,2022-12-31,2023-02-28,2099-12-31,.177663977183,SEC-NPORT-2023q1
XLV,UHS,2023-03-31,2023-05-30,2099-12-31,.167292594277,SEC-NPORT-2023q2
XLV,UHS,2023-06-30,2023-08-28,2099-12-31,.198837441995,SEC-NPORT-2023q3
XLV,UHS,2023-09-30,2023-11-27,2099-12-31,.162504851873,SEC-NPORT-2023q4
XLV,UNH,2019-09-30,2019-11-18,2099-12-31,6.095752544798,SEC-NPORT-2019q4
XLV,UNH,2019-12-31,2020-02-28,2099-12-31,7.31913167869,SEC-NPORT-2020q1
XLV,UNH,2020-03-31,2020-06-01,2099-12-31,7.150876890067,SEC-NPORT-2020q2
XLV,UNH,2020-06-30,2020-08-27,2099-12-31,7.443522593988,SEC-NPORT-2020q3
XLV,UNH,2020-09-30,2020-11-19,2099-12-31,7.462763671067,SEC-NPORT-2020q4
XLV,UNH,2020-12-31,2021-02-26,2099-12-31,7.794626159365,SEC-NPORT-2021q1
XLV,UNH,2021-03-31,2021-05-28,2099-12-31,8.034618811107,SEC-NPORT-2021q2
XLV,UNH,2021-06-30,2021-08-27,2099-12-31,8.00111140623,SEC-NPORT-2021q3
XLV,UNH,2021-09-30,2021-11-26,2099-12-31,7.596834371736,SEC-NPORT-2021q4
XLV,UNH,2021-12-31,2022-02-25,2099-12-31,8.813551774692,SEC-NPORT-2022q1
XLV,UNH,2022-03-31,2022-05-27,2099-12-31,9.200159913266,SEC-NPORT-2022q2
XLV,UNH,2022-06-30,2022-08-26,2099-12-31,9.956118833024,SEC-NPORT-2022q3
XLV,UNH,2022-09-30,2022-11-28,2099-12-31,10.36416492831,SEC-NPORT-2022q4
XLV,UNH,2022-12-31,2023-02-28,2099-12-31,9.736019559387,SEC-NPORT-2023q1
XLV,UNH,2023-03-31,2023-05-30,2099-12-31,9.041740520939,SEC-NPORT-2023q2
XLV,UNH,2023-06-30,2023-08-28,2099-12-31,8.959227999838,SEC-NPORT-2023q3
XLV,UNH,2023-09-30,2023-11-27,2099-12-31,9.712530677513,SEC-NPORT-2023q4
XLV,VTRS,2020-12-31,2021-02-26,2099-12-31,.529639899078,SEC-NPORT-2021q1
XLV,VTRS,2021-03-31,2021-05-28,2099-12-31,.38532360441,SEC-NPORT-2021q2
XLV,VTRS,2021-06-30,2021-08-27,2099-12-31,.366774311692,SEC-NPORT-2021q3
XLV,VTRS,2021-09-30,2021-11-26,2099-12-31,.337865900801,SEC-NPORT-2021q4
XLV,VTRS,2021-12-31,2022-02-25,2099-12-31,.304827935661,SEC-NPORT-2022q1
XLV,VTRS,2022-03-31,2022-05-27,2099-12-31,.25203668074,SEC-NPORT-2022q2
XLV,VTRS,2022-06-30,2022-08-26,2099-12-31,.26087920924,SEC-NPORT-2022q3
XLV,VTRS,2022-09-30,2022-11-28,2099-12-31,.226191174963,SEC-NPORT-2022q4
XLV,VTRS,2022-12-31,2023-02-28,2099-12-31,.265274042546,SEC-NPORT-2023q1
XLV,VTRS,2023-03-31,2023-05-30,2099-12-31,.23888288905,SEC-NPORT-2023q2
XLV,VTRS,2023-06-30,2023-08-28,2099-12-31,.239577869244,SEC-NPORT-2023q3
XLV,VTRS,2023-09-30,2023-11-27,2099-12-31,.246094193047,SEC-NPORT-2023q4
XLV,WST,2020-06-30,2020-08-27,2099-12-31,.445049349139,SEC-NPORT-2020q3
XLV,WST,2020-09-30,2020-11-19,2099-12-31,.51183887053,SEC-NPORT-2020q4
XLV,WST,2020-12-31,2021-02-26,2099-12-31,.490650120891,SEC-NPORT-2021q1
XLV,WST,2021-03-31,2021-05-28,2099-12-31,.476148345415,SEC-NPORT-2021q2
XLV,WST,2021-06-30,2021-08-27,2099-12-31,.561254165595,SEC-NPORT-2021q3
XLV,WST,2021-09-30,2021-11-26,2099-12-31,.648397567681,SEC-NPORT-2021q4
XLV,WST,2021-12-31,2022-02-25,2099-12-31,.647097589881,SEC-NPORT-2022q1
XLV,WST,2022-03-31,2022-05-27,2099-12-31,.582703988614,SEC-NPORT-2022q2
XLV,WST,2022-06-30,2022-08-26,2099-12-31,.461492607921,SEC-NPORT-2022q3
XLV,WST,2022-09-30,2022-11-28,2099-12-31,.399223787342,SEC-NPORT-2022q4
XLV,WST,2022-12-31,2023-02-28,2099-12-31,.342456607693,SEC-NPORT-2023q1
XLV,WST,2023-03-31,2023-05-30,2099-12-31,.525220463626,SEC-NPORT-2023q2
XLV,WST,2023-06-30,2023-08-28,2099-12-31,.566830351538,SEC-NPORT-2023q3
XLV,WST,2023-09-30,2023-11-27,2099-12-31,.576324970272,SEC-NPORT-2023q4
XLV,XRAY,2019-09-30,2019-11-18,2099-12-31,.353725566465,SEC-NPORT-2019q4
XLV,XRAY,2019-12-31,2020-02-28,2099-12-31,.330752816898,SEC-NPORT-2020q1
XLV,XRAY,2020-03-31,2020-06-01,2099-12-31,.261184736605,SEC-NPORT-2020q2
XLV,XRAY,2020-06-30,2020-08-27,2099-12-31,.25695001203,SEC-NPORT-2020q3
XLV,XRAY,2020-09-30,2020-11-19,2099-12-31,.240611528824,SEC-NPORT-2020q4
XLV,XRAY,2020-12-31,2021-02-26,2099-12-31,.268425391884,SEC-NPORT-2021q1
XLV,XRAY,2021-03-31,2021-05-28,2099-12-31,.319307106997,SEC-NPORT-2021q2
XLV,XRAY,2021-06-30,2021-08-27,2099-12-31,.292419293477,SEC-NPORT-2021q3
XLV,XRAY,2021-09-30,2021-11-26,2099-12-31,.262804043577,SEC-NPORT-2021q4
XLV,XRAY,2021-12-31,2022-02-25,2099-12-31,.228156452946,SEC-NPORT-2022q1
XLV,XRAY,2022-03-31,2022-05-27,2099-12-31,.206100004457,SEC-NPORT-2022q2
XLV,XRAY,2022-06-30,2022-08-26,2099-12-31,.1590525971,SEC-NPORT-2022q3
XLV,XRAY,2022-09-30,2022-11-28,2099-12-31,.133639974607,SEC-NPORT-2022q4
XLV,XRAY,2022-12-31,2023-02-28,2099-12-31,.134489206857,SEC-NPORT-2023q1
XLV,XRAY,2023-03-31,2023-05-30,2099-12-31,.173177732935,SEC-NPORT-2023q2
XLV,XRAY,2023-06-30,2023-08-28,2099-12-31,.172144597304,SEC-NPORT-2023q3
XLV,XRAY,2023-09-30,2023-11-27,2099-12-31,.15158079144,SEC-NPORT-2023q4
XLV,ZBH,2019-09-30,2019-11-18,2099-12-31,.833163727375,SEC-NPORT-2019q4
XLV,ZBH,2019-12-31,2020-02-28,2099-12-31,.808555386747,SEC-NPORT-2020q1
XLV,ZBH,2020-03-31,2020-06-01,2099-12-31,.629230453128,SEC-NPORT-2020q2
XLV,ZBH,2020-06-30,2020-08-27,2099-12-31,.653959966098,SEC-NPORT-2020q3
XLV,ZBH,2020-09-30,2020-11-19,2099-12-31,.709834374576,SEC-NPORT-2020q4
XLV,ZBH,2020-12-31,2021-02-26,2099-12-31,.748233732911,SEC-NPORT-2021q1
XLV,ZBH,2021-03-31,2021-05-28,2099-12-31,.760156945295,SEC-NPORT-2021q2
XLV,ZBH,2021-06-30,2021-08-27,2099-12-31,.708331918649,SEC-NPORT-2021q3
XLV,ZBH,2021-09-30,2021-11-26,2099-12-31,.631242343578,SEC-NPORT-2021q4
XLV,ZBH,2021-12-31,2022-02-25,2099-12-31,.495067700968,SEC-NPORT-2022q1
XLV,ZBH,2022-03-31,2022-05-27,2099-12-31,.511775135089,SEC-NPORT-2022q2
XLV,ZBH,2022-06-30,2022-08-26,2099-12-31,.45493487531,SEC-NPORT-2022q3
XLV,ZBH,2022-09-30,2022-11-28,2099-12-31,.47980948591,SEC-NPORT-2022q4
XLV,ZBH,2022-12-31,2023-02-28,2099-12-31,.525868993993,SEC-NPORT-2023q1
XLV,ZBH,2023-03-31,2023-05-30,2099-12-31,.555190587962,SEC-NPORT-2023q2
XLV,ZBH,2023-06-30,2023-08-28,2099-12-31,.607992424172,SEC-NPORT-2023q3
XLV,ZBH,2023-09-30,2023-11-27,2099-12-31,.487225754284,SEC-NPORT-2023q4
XLV,ZTS,2019-09-30,2019-11-18,2099-12-31,1.7610266066,SEC-NPORT-2019q4
XLV,ZTS,2019-12-31,2020-02-28,2099-12-31,1.6565829929,SEC-NPORT-2020q1
XLV,ZTS,2020-03-31,2020-06-01,2099-12-31,1.696535644789,SEC-NPORT-2020q2
XLV,ZTS,2020-06-30,2020-08-27,2099-12-31,1.732499471324,SEC-NPORT-2020q3
XLV,ZTS,2020-09-30,2020-11-19,2099-12-31,1.978693940202,SEC-NPORT-2020q4
XLV,ZTS,2020-12-31,2021-02-26,2099-12-31,1.842663143779,SEC-NPORT-2021q1
XLV,ZTS,2021-03-31,2021-05-28,2099-12-31,1.709340932708,SEC-NPORT-2021q2
XLV,ZTS,2021-06-30,2021-08-27,2099-12-31,1.87329471267,SEC-NPORT-2021q3
XLV,ZTS,2021-09-30,2021-11-26,2099-12-31,1.897164185827,SEC-NPORT-2021q4
XLV,ZTS,2021-12-31,2022-02-25,2099-12-31,2.151585237253,SEC-NPORT-2022q1
XLV,ZTS,2022-03-31,2022-05-27,2099-12-31,1.709044042197,SEC-NPORT-2022q2
XLV,ZTS,2022-06-30,2022-08-26,2099-12-31,1.671390700818,SEC-NPORT-2022q3
XLV,ZTS,2022-09-30,2022-11-28,2099-12-31,1.523035117983,SEC-NPORT-2022q4
XLV,ZTS,2022-12-31,2023-02-28,2099-12-31,1.342420834122,SEC-NPORT-2023q1
XLV,ZTS,2023-03-31,2023-05-30,2099-12-31,1.588458278322,SEC-NPORT-2023q2
XLV,ZTS,2023-06-30,2023-08-28,2099-12-31,1.593660479466,SEC-NPORT-2023q3
XLV,ZTS,2023-09-30,2023-11-27,2099-12-31,1.665487047653,SEC-NPORT-2023q4
XLY,AAP,2019-09-30,2019-11-18,2099-12-31,.520581271788,SEC-NPORT-2019q4
XLY,AAP,2019-12-31,2020-02-28,2099-12-31,.459882026255,SEC-NPORT-2020q1
XLY,AAP,2020-03-31,2020-06-01,2099-12-31,.382373242342,SEC-NPORT-2020q2
XLY,AAP,2020-06-30,2020-08-27,2099-12-31,.459055783322,SEC-NPORT-2020q3
XLY,AAP,2020-09-30,2020-11-19,2099-12-31,.43960776904,SEC-NPORT-2020q4
XLY,AAP,2020-12-31,2021-02-26,2099-12-31,.317555720871,SEC-NPORT-2021q1
XLY,AAP,2021-03-31,2021-05-28,2099-12-31,.32618415594,SEC-NPORT-2021q2
XLY,AAP,2021-06-30,2021-08-27,2099-12-31,.343082820684,SEC-NPORT-2021q3
XLY,AAP,2021-09-30,2021-11-26,2099-12-31,.349525232725,SEC-NPORT-2021q4
XLY,AAP,2021-12-31,2022-02-25,2099-12-31,.361889206225,SEC-NPORT-2022q1
XLY,AAP,2022-03-31,2022-05-27,2099-12-31,.312092654579,SEC-NPORT-2022q2
XLY,AAP,2022-06-30,2022-08-26,2099-12-31,.339002571165,SEC-NPORT-2022q3
XLY,AAP,2022-09-30,2022-11-28,2099-12-31,.321611927046,SEC-NPORT-2022q4
XLY,AAP,2022-12-31,2023-02-28,2099-12-31,.290560009685,SEC-NPORT-2023q1
XLY,AAP,2023-03-31,2023-05-30,2099-12-31,.222221236364,SEC-NPORT-2023q2
XLY,AAP,2023-06-30,2023-08-28,2099-12-31,.130651507326,SEC-NPORT-2023q3
XLY,ABNB,2023-09-30,2023-11-28,2099-12-31,1.920523176273,SEC-NPORT-2023q4
XLY,AMZN,2019-09-30,2019-11-18,2099-12-31,21.99886301847,SEC-NPORT-2019q4
